alt,apps,batt_voltage,cg_accel_x,cg_accel_y,cg_accel_z,coolant_temp,epoch,fr_adc1,fr_adc2,fr_adc3,fr_adc4,gear,lambda,lat,lon,map,nanos,oil_pa,rpm,timestamp,tps
234774,322,135,127,65487,2511,3313,1731130593,701,619,563,1464,0,909,30.3863183,97.7244519,455,174766804,6159,6075,1731130593,161
234769,328,135,108,65477,2491,3313,1731130593,707,627,563,1468,0,882,30.3863183,97.7244519,406,274766779,6219,6439,1731130593,161
234772,330,135,137,65487,2490,3314,1731130593,702,620,562,1471,0,894,30.3863183,97.7244519,370,374766754,6284,6359,1731130593,161
234773,323,135,137,65458,2541,3314,1731130593,703,622,563,1466,0,863,30.3863183,97.724452,375,474766729,6239,5898,1731130593,161
234771,329,135,108,65507,2461,3314,1731130593,708,623,562,1466,0,890,30.3863183,97.724452,421,574766703,6186,5359,1731130593,161
234770,324,135,147,65487,2531,3314,1731130593,701,621,563,1464,0,886,30.3863183,97.724452,458,674766679,6097,5080,1731130593,161
234769,324,135,127,65497,2500,3315,1731130593,707,627,563,1470,0,937,30.3863183,97.7244521,483,774766654,6053,5135,1731130593,161
234771,322,135,127,65477,2490,3315,1731130593,703,624,562,1467,0,914,30.3863184,97.7244521,502,874766629,6053,5093,1731130593,161
234776,331,135,118,65477,2501,3316,1731130593,708,630,563,1466,0,944,30.3863184,97.7244521,509,974766604,6019,5081,1731130593,161
234773,322,135,118,65497,2491,3316,1731130594,703,625,563,1466,0,980,30.3863184,97.7244521,514,74766579,5988,5290,1731130594,161
234769,322,135,108,65516,2461,3317,1731130594,709,628,563,1469,0,1061,30.3863184,97.7244522,500,174766554,6058,5712,1731130594,161
234773,322,135,108,65507,2461,3317,1731130594,708,628,563,1468,0,1118,30.3863184,97.7244522,465,274766529,6124,6127,1731130594,161
234776,321,135,118,65467,2510,3318,1731130594,702,624,562,1467,0,1022,30.3863183,97.7244522,394,374766504,6221,6406,1731130594,161
234779,330,135,118,65467,2531,3318,1731130594,705,625,562,1472,0,978,30.3863183,97.7244522,369,474766479,6284,6293,1731130594,161
234785,322,135,118,65477,2520,3319,1731130594,708,628,562,1465,0,955,30.3863182,97.7244523,375,574766454,6291,5875,1731130594,161
234794,321,135,147,65438,2541,3319,1731130594,706,623,562,1470,0,934,30.3863182,97.7244523,419,674766429,6244,5508,1731130594,161
234790,324,135,127,65487,2530,3319,1731130594,706,624,563,1470,0,920,30.3863182,97.7244523,450,774766404,6166,5278,1731130594,161
234797,322,135,137,65487,2530,3320,1731130594,707,628,563,1466,0,939,30.3863182,97.7244523,477,874766379,6130,5278,1731130594,161
234798,324,135,108,65507,2471,3320,1731130594,706,629,563,1470,0,914,30.3863182,97.7244524,492,974766354,6088,5297,1731130594,161
234791,322,135,118,65477,2471,3320,1731130595,707,624,563,1468,0,904,30.3863182,97.7244524,494,174766304,6075,5579,1731130595,161
234797,326,135,98,65477,2461,3320,1731130595,706,626,563,1472,0,958,30.3863182,97.7244524,469,274766279,6118,5932,1731130595,161
234800,322,135,127,65487,2471,3321,1731130595,705,621,562,1463,0,969,30.3863182,97.7244525,421,374766254,6184,6346,1731130595,161
234800,324,135,88,65448,2500,3321,1731130595,703,623,564,1457,0,967,30.3863182,97.7244525,373,474766229,6258,6490,1731130595,161
234797,325,135,118,65477,2511,3322,1731130595,704,622,562,1464,0,957,30.3863182,97.7244525,359,574766204,6296,6353,1731130595,161
234798,323,135,147,65458,2521,3322,1731130595,703,623,562,1464,0,947,30.3863182,97.7244525,380,674766179,6280,5705,1731130595,161
234795,325,135,108,65477,2453,3323,1731130595,706,624,561,1471,0,902,30.3863182,97.7244525,432,774766154,6199,5312,1731130595,161
234798,325,135,127,65487,2541,3323,1731130595,699,620,563,1473,0,925,30.3863183,97.7244525,459,874766130,6136,5144,1731130595,161
234800,322,135,127,65497,2500,3324,1731130595,706,625,562,1470,0,952,30.3863183,97.7244526,488,974766104,6043,5031,1731130595,161
234800,325,135,127,65487,2480,3324,1731130596,704,626,563,1470,0,954,30.3863183,97.7244526,503,74766080,5993,5109,1731130596,161
234798,324,135,127,65477,2520,3325,1731130596,705,626,562,1470,0,990,30.3863183,97.7244526,510,174766055,5980,5120,1731130596,161
234801,323,135,118,65507,2470,3325,1731130596,704,623,562,1465,0,1010,30.3863183,97.7244526,513,274766030,5979,5398,1731130596,161
234799,323,135,127,65516,2481,3325,1731130596,708,629,563,1476,0,1115,30.3863183,97.7244527,502,374766005,6037,5639,1731130596,161
234800,325,135,127,65497,2491,3325,1731130596,703,622,562,1466,0,1129,30.3863183,97.7244527,466,474765980,6101,6063,1731130596,161
234799,325,135,127,65458,2501,3326,1731130596,712,632,563,1475,0,1062,30.3863183,97.7244527,403,574765955,6189,6596,1731130596,161
234802,323,135,98,65467,2510,3326,1731130596,707,626,563,1468,0,968,30.3863183,97.7244527,366,674765930,6266,6353,1731130596,161
234804,324,135,127,65497,2500,3326,1731130596,707,628,563,1471,0,968,30.3863183,97.7244528,375,774765905,6289,5893,1731130596,161
234812,324,135,127,65448,2531,3327,1731130596,707,626,562,1466,0,974,30.3863183,97.7244528,402,874765880,6247,5594,1731130596,161
234805,324,135,127,65448,2531,3327,1731130596,705,624,562,1467,0,945,30.3863183,97.7244528,451,974765855,6175,5299,1731130596,160
234811,321,135,108,65458,2470,3328,1731130597,709,627,563,1464,0,947,30.3863183,97.7244529,471,174765805,6117,5035,1731130597,161
234812,324,135,127,65458,2501,3328,1731130597,707,626,563,1473,0,915,30.3863183,97.7244529,493,274765780,6051,5303,1731130597,160
234816,325,135,118,65487,2480,3329,1731130597,709,629,563,1473,0,958,30.3863183,97.724453,496,374765755,6068,5555,1731130597,161
234821,323,135,127,65467,2540,3329,1731130597,706,627,563,1469,0,962,30.3863183,97.724453,488,474765730,6099,5647,1731130597,161
234827,321,135,98,65497,2443,3330,1731130597,706,626,562,1467,0,948,30.3863183,97.724453,455,574765705,6167,5994,1731130597,160
234825,325,135,108,65467,2501,3330,1731130597,702,622,562,1470,0,955,30.3863183,97.7244531,405,674765681,6232,6366,1731130597,161
234813,322,135,98,65477,2550,3330,1731130597,706,623,562,1469,0,888,30.3863183,97.7244531,380,774765656,6252,6134,1731130597,161
234804,321,135,118,65477,2452,3330,1731130597,704,625,563,1472,0,908,30.3863183,97.7244531,397,874765631,6221,5714,1731130597,160
234789,325,135,118,65458,2471,3331,1731130597,708,627,563,1472,0,899,30.3863183,97.7244531,426,974765606,6172,5389,1731130597,161
234775,325,135,108,65497,2520,3331,1731130598,702,623,562,1469,0,921,30.3863183,97.7244531,464,74765581,6126,5232,1731130598,161
234761,322,135,127,65467,2491,3331,1731130598,706,628,563,1471,0,896,30.3863184,97.7244531,482,174765557,6080,5293,1731130598,161
234750,325,135,127,65458,2501,3331,1731130598,705,626,563,1467,0,923,30.3863184,97.7244532,488,274765532,6071,5506,1731130598,161
234732,326,135,98,65516,2460,3332,1731130598,705,624,561,1465,0,931,30.3863184,97.7244532,478,374765507,6102,5788,1731130598,161
234720,321,135,118,65487,2471,3332,1731130598,707,625,561,1468,0,941,30.3863184,97.7244532,442,474765482,6128,6215,1731130598,160
234706,325,135,108,65487,2491,3333,1731130598,706,625,563,1461,0,950,30.3863184,97.7244532,385,574765457,6200,6351,1731130598,161
234693,326,135,127,65507,2481,3333,1731130598,700,622,563,1470,0,936,30.3863184,97.7244532,376,674765432,6194,6026,1731130598,161
234679,321,135,108,65497,2480,3334,1731130598,703,625,563,1471,0,964,30.3863184,97.7244533,405,774765408,6184,5681,1731130598,161
234650,321,135,118,65477,2480,3334,1731130598,704,623,562,1469,0,940,30.3863184,97.7244533,446,974765358,6132,5296,1731130598,161
234650,325,135,98,65477,2480,3334,1731130598,707,626,562,1469,0,969,30.3863184,97.7244533,469,974765358,6065,5020,1731130598,161
234636,323,135,127,65497,2500,3336,1731130599,706,625,561,1462,0,925,30.3863184,97.7244533,494,174765308,6011,5236,1731130599,160
234627,321,135,118,65497,2491,3336,1731130599,705,626,563,1470,0,932,30.3863184,97.7244533,499,274765283,6017,5359,1731130599,161
234617,326,135,118,65487,2490,3337,1731130599,703,622,562,1462,0,940,30.3863184,97.7244533,492,374765259,6054,5679,1731130599,160
234600,321,135,108,65467,2501,3337,1731130599,712,631,564,1468,0,922,30.3863184,97.7244533,460,474765234,6088,6101,1731130599,160
234594,322,135,118,32690,2520,3337,1731130599,704,623,561,1466,0,891,30.3863184,97.7244534,399,574765209,6154,6527,1731130599,160
234584,327,135,98,65477,2480,3337,1731130599,707,627,563,1462,0,878,30.3863184,97.7244534,377,674765184,6209,6026,1731130599,160
234578,325,135,137,65487,2501,3338,1731130599,709,630,563,1468,0,922,30.3863183,97.7244534,402,774765159,6187,5644,1731130599,160
234571,322,135,108,65458,2470,3338,1731130599,707,627,563,1468,0,907,30.3863183,97.7244534,440,874765134,6144,5333,1731130599,160
234564,323,135,118,65477,2471,3338,1731130599,704,623,561,1473,0,943,30.3863182,97.7244534,470,974765110,6095,5273,1731130599,160
234553,326,135,127,65477,2480,3338,1731130600,706,627,562,1467,0,908,30.3863182,97.7244534,487,74765085,6034,5248,1731130600,160
234544,321,135,127,65467,2500,3339,1731130600,708,629,563,1465,0,926,30.3863182,97.7244534,497,174765060,6008,5360,1731130600,160
234539,326,135,127,65516,2510,3339,1731130600,706,627,563,1465,0,946,30.3863181,97.7244534,496,274765035,6041,5506,1731130600,160
234529,324,135,108,65477,2470,3340,1731130600,703,623,563,1469,0,962,30.3863181,97.7244534,476,374765010,6084,5881,1731130600,160
234517,326,135,118,65497,2481,3341,1731130600,701,622,563,1459,0,1010,30.3863181,97.7244534,422,474764986,6138,6246,1731130600,160
234504,327,135,118,65487,2461,3341,1731130600,704,623,562,1471,0,956,30.3863181,97.7244535,390,574764961,6211,6331,1731130600,160
234496,321,135,108,65467,2501,3342,1731130600,706,625,563,1471,0,957,30.3863181,97.7244535,375,674764936,6252,6067,1731130600,160
234499,326,135,127,65487,2480,3342,1731130600,710,629,563,1467,0,923,30.3863181,97.7244536,394,874764886,6267,5800,1731130600,160
234499,321,135,98,65467,2443,3343,1731130600,703,623,563,1469,0,950,30.3863181,97.7244536,418,874764886,6224,5558,1731130600,160
234504,322,135,157,65487,2530,3343,1731130600,713,632,564,1473,0,932,30.3863181,97.7244536,451,974764861,6155,5377,1731130600,160
234500,325,135,137,65497,2561,3343,1731130601,707,628,562,1464,0,919,30.3863181,97.7244536,473,174764811,6103,5369,1731130601,160
234506,321,135,147,65487,2531,3343,1731130601,706,626,563,1467,0,938,30.3863181,97.7244537,483,274764787,6088,5494,1731130601,160
234506,327,135,147,65438,2541,3344,1731130601,712,632,564,1464,0,927,30.3863181,97.7244537,481,374764762,6083,5688,1731130601,160
234510,325,135,147,65507,2501,3344,1731130601,707,625,561,1467,0,984,30.3863181,97.7244537,444,474764737,6177,6113,1731130601,160
234516,320,135,137,65458,2461,3345,1731130601,706,627,563,1466,0,999,30.3863181,97.7244538,397,574764712,6218,6397,1731130601,160
234515,327,135,137,65497,2470,3345,1731130601,704,625,563,1473,0,956,30.3863181,97.7244538,369,674764687,6268,6353,1731130601,160
234522,321,135,108,65487,2500,3346,1731130601,708,629,564,1466,0,942,30.386318,97.7244538,369,774764662,6274,5998,1731130601,160
234526,321,135,127,65438,2510,3346,1731130601,705,622,562,1463,0,946,30.386318,97.7244539,390,874764637,6264,5740,1731130601,160
234527,326,135,127,65516,2500,3346,1731130601,707,626,562,1469,0,936,30.386318,97.7244539,426,974764612,6193,5473,1731130601,160
234531,322,135,108,65497,2501,3346,1731130602,706,627,562,1463,0,931,30.386318,97.724454,461,74764587,6124,5293,1731130602,160
234536,321,135,137,65477,2490,3347,1731130602,701,623,563,1470,0,931,30.386318,97.724454,480,174764562,6074,5233,1731130602,160
234541,327,135,118,65458,2501,3347,1731130602,704,625,562,1477,0,901,30.3863179,97.724454,495,274764538,6019,5211,1731130602,160
234537,327,135,127,65477,2480,3348,1731130602,703,622,562,1461,0,989,30.3863179,97.7244541,500,374764513,6005,5453,1731130602,160
234540,320,135,98,65467,2453,3348,1731130602,703,622,561,1472,0,1013,30.3863179,97.7244541,490,474764488,6054,5754,1731130602,160
234542,322,135,127,65487,2490,3349,1731130602,715,632,563,1473,0,1048,30.3863179,97.7244542,445,574764463,6101,6189,1731130602,160
234549,327,135,118,65448,2521,3350,1731130602,707,626,562,1471,0,982,30.3863179,97.7244542,387,674764438,6174,6534,1731130602,160
234556,320,135,127,65448,2531,3350,1731130602,709,626,563,1472,0,987,30.3863178,97.7244542,366,774764413,6237,6265,1731130602,160
234562,322,135,118,65516,2481,3350,1731130602,702,622,563,1468,0,967,30.3863178,97.7244543,374,874764388,6210,5930,1731130602,160
234581,325,135,118,65448,2453,3350,1731130603,703,623,564,1469,0,969,30.3863176,97.7244542,406,74764339,6211,5686,1731130603,160
234604,329,135,108,65477,2453,3351,1731130603,698,618,562,1465,0,977,30.3863176,97.7244542,432,174764314,6183,5429,1731130603,160
234623,328,135,118,65467,2470,3351,1731130603,708,628,562,1465,0,932,30.3863175,97.7244542,462,274764289,6099,5356,1731130603,160
234636,327,135,108,65458,2481,3351,1731130603,706,628,562,1471,0,927,30.3863175,97.7244542,484,374764264,6037,5207,1731130603,160
234650,323,135,118,65477,2501,3351,1731130603,709,626,562,1468,0,941,30.3863175,97.7244542,493,474764239,6019,5315,1731130603,160
234668,319,135,137,65467,2531,3352,1731130603,708,627,563,1456,0,991,30.3863174,97.7244543,494,574764215,6019,5501,1731130603,160
234669,319,135,108,65497,2471,3352,1731130603,705,624,561,1468,0,1011,30.3863174,97.7244543,468,674764190,6077,5902,1731130603,160
234671,322,135,127,65477,2530,3353,1731130603,704,626,564,1466,0,1037,30.3863174,97.7244543,434,774764165,6153,6259,1731130603,160
234679,321,135,118,65458,2520,3353,1731130603,705,624,561,1472,0,997,30.3863174,97.7244543,379,874764140,6223,6369,1731130603,160
234685,322,135,127,65487,2501,3354,1731130603,711,633,564,1472,0,969,30.3863174,97.7244543,364,974764115,6249,6242,1731130603,160
234691,322,135,118,65487,2490,3354,1731130604,706,626,562,1467,0,975,30.3863174,97.7244543,372,74764091,6298,5920,1731130604,160
234689,330,135,127,65467,2521,3355,1731130604,707,627,562,1472,0,932,30.3863173,97.7244543,406,174764066,6248,5634,1731130604,160
234684,319,135,118,65507,2510,3355,1731130604,700,621,563,1467,0,925,30.3863173,97.7244543,445,274764041,6131,5083,1731130604,160
234692,327,135,118,65487,2480,3355,1731130604,710,632,563,1464,0,912,30.3863173,97.7244543,476,374764016,6009,5103,1731130604,159
234687,323,135,137,65487,2480,3355,1731130604,703,625,562,1468,0,934,30.3863172,97.7244543,492,474763991,5952,5197,1731130604,159
234699,319,135,118,65477,2520,3356,1731130604,707,628,562,1466,0,914,30.3863171,97.7244543,499,574763967,5964,5401,1731130604,159
234698,323,135,137,65526,2470,3357,1731130604,704,624,561,1468,0,926,30.3863171,97.7244543,491,674763942,6005,5680,1731130604,159
234718,322,135,118,65349,2541,3357,1731130604,706,625,561,1465,0,1005,30.3863171,97.7244543,456,774763917,6045,6108,1731130604,159
234729,327,135,108,65467,2471,3358,1731130604,705,627,563,1467,0,968,30.386317,97.7244544,384,874763892,6158,6645,1731130604,159
234734,320,135,127,65458,2541,3358,1731130604,701,621,563,1462,0,967,30.386317,97.7244544,364,974763867,6202,6400,1731130604,159
234746,328,135,108,65507,2490,3358,1731130605,704,626,563,1465,0,937,30.3863169,97.7244544,370,174763818,6275,5886,1731130605,159
234745,319,135,137,65448,2531,3358,1731130605,704,624,563,1467,0,952,30.3863168,97.7244545,413,274763793,6222,5499,1731130605,159
234761,321,135,118,65507,2521,3359,1731130605,702,621,563,1470,0,953,30.3863168,97.7244545,438,374763768,6149,5360,1731130605,159
234768,326,135,127,65487,2541,3359,1731130605,705,625,563,1465,0,937,30.3863167,97.7244545,472,474763743,6046,5250,1731130605,159
234772,323,135,127,65477,2490,3360,1731130605,707,625,565,1475,0,924,30.3863167,97.7244545,487,574763719,6011,5261,1731130605,159
234780,323,135,108,65487,2531,3360,1731130605,710,631,566,1480,0,919,30.3863167,97.7244545,495,674763694,5980,5332,1731130605,159
234793,318,135,147,65507,2550,3361,1731130605,706,626,565,1469,0,1001,30.3863166,97.7244545,492,774763669,5989,5510,1731130605,159
234797,323,135,108,65467,2480,3361,1731130605,709,629,566,1479,0,1032,30.3863166,97.7244545,473,874763644,6032,5818,1731130605,159
234802,323,135,127,65438,2521,3362,1731130605,711,631,566,1476,0,1017,30.3863166,97.7244545,434,974763619,6147,6169,1731130605,159
234808,320,135,108,65467,2471,3362,1731130606,701,620,565,1468,0,967,30.3863166,97.7244545,385,74763595,6209,6574,1731130606,159
234809,322,135,137,65428,2550,3362,1731130606,705,627,566,1470,0,963,30.3863166,97.7244544,357,174763570,6255,6277,1731130606,158
234812,323,135,127,65516,2491,3362,1731130606,705,627,565,1478,0,960,30.3863166,97.7244544,372,274763545,6193,5716,1731130606,159
234814,322,135,108,65497,2471,3363,1731130606,710,627,565,1481,0,929,30.3863165,97.7244544,413,374763521,6169,5474,1731130606,159
234817,320,135,137,65526,2481,3364,1731130606,708,628,565,1479,0,954,30.3863165,97.7244544,452,474763496,6094,5242,1731130606,158
234816,322,135,127,65477,2530,3364,1731130606,703,620,564,1469,0,955,30.3863165,97.7244544,474,574763471,6034,5275,1731130606,159
234823,322,135,108,65467,2432,3364,1731130606,707,625,564,1474,0,925,30.3863165,97.7244544,488,674763446,5990,5327,1731130606,159
234828,320,135,108,65477,2500,3364,1731130606,706,625,564,1479,0,927,30.3863165,97.7244544,489,774763422,6001,5588,1731130606,159
234823,318,135,127,65487,2511,3365,1731130606,708,625,564,1469,0,969,30.3863165,97.7244544,481,874763397,6025,5712,1731130606,159
234824,323,135,108,65497,2461,3365,1731130607,706,625,564,1471,0,970,30.3863165,97.7244544,450,74763347,6094,5927,1731130607,159
234824,320,135,127,65477,2471,3366,1731130607,705,623,563,1477,0,985,30.3863165,97.7244544,415,174763323,6155,6213,1731130607,159
234830,318,135,127,65467,2521,3366,1731130607,707,625,565,1482,0,978,30.3863164,97.7244544,381,274763298,6196,6307,1731130607,159
234837,322,135,118,65467,2481,3366,1731130607,710,627,564,1477,0,965,30.3863164,97.7244544,385,374763273,6241,5688,1731130607,158
234838,318,135,98,65487,2452,3366,1731130607,707,624,564,1479,0,953,30.3863164,97.7244544,420,474763249,6181,5309,1731130607,159
234846,319,135,127,65458,2541,3367,1731130607,708,628,565,1472,0,933,30.3863164,97.7244544,458,574763224,6076,5193,1731130607,159
